course_id,active_course,category,instractor,original_price,name,url,short_description,sections_count,lectures_count,duration_str,language,last_update_date,caourse_rating,rating_count,best_rating,worst_rating,position_1,position_2,position_3,enrollment
3350284,1,Development,javascript-academy,$179.99,Full-Stack Web Development For Beginners,https://www.udemy.com/course/full-stack-web-development-for-beginners/,"Learn  Frontend and Backend Web Development Using: HTML, CSS, JAVASCRIPT, NODE, SQL,POSTGRESQL,REACT,RESTful APIs",32,397,36h 45m,English,7/2021,3.9,483,5,0.5,Development,Web Development,Full Stack Web Development,"23,238"
2113914,1,Development,javascript-academy,$109.99,"ETL for beginners : ( SSIS, SSDT ,ETL, MS-SQL Server )",https://www.udemy.com/course/etl-for-beginners-learn-to-integrate-data/,"Learn to  extract, transform and  load data",4,39,3h 3m,English,6/2021,4.1,83,5,0.5,Development,Database Design & Development,ETL,"1,805"
1820442,1,Development,javascript-academy,$84.99,"JavaScript Functions , Objects , and Classes For Beginners",https://www.udemy.com/course/javascript-functions-objects-and-classes-for-beginners/,"Learn about JavaScript Objects, Functions and Classes.",5,33,2h 59m,English,6/2021,4.3,6,5,0.5,Development,Programming Languages,JavaScript,501
1555808,1,Development,javascript-academy,$159.99,Learn SQL Skills  Using PostgreSQL and MS SQL Server,https://www.udemy.com/course/learn-sql-skills-using-postgresql-and-ms-sql-server/,Practical Hands-on SQL with PostgreSQL and SQL Server Databases,16,128,12h 2m,English,6/2021,4.4,57,5,0.5,Development,Database Design & Development,SQL,"15,039"
1526882,1,Teaching & Academics,logus,$199.99,English for Beginners: Intensive Spoken English Course,https://www.udemy.com/course/complete-intensive-english-course-for-beginners/,"English speaking course. 77 Hours of English language speaking, English listening practice. 1000 English language words",9,63,76h 59m,English,6/2020,4.4,12008,5,0.5,Teaching & Academics,Language Learning,English Language,"52,582"
1280884,1,Development,javascript-academy,$74.99,"Learn to code - HTML, CSS, and JavaScript",https://www.udemy.com/course/start-coding-learn-html-css-and-javascript/,Build a  one page website |Todolist App | Calculator |Quiz app,8,79,7h 42m,English,6/2021,4.2,15,5,0.5,Development,Web Development,HTML,"1,452"
1032204,1,Development,javascript-academy,$154.99,Kick off your SQL skills with Oracle Database SQL Workshop,https://www.udemy.com/course/kick-off-your-sql-skills-with-oracle-database-sql-workshop/,Build your SQL Skills with this Oracle Database SQL Workshop,7,48,4h 38m,English,6/2021,4.0,23,5,0.5,Development,Database Design & Development,Oracle Database,"2,170"
851712,1,Development,jonasschmedtmann,$199.99,Learn Modern Javascript (Build and Test Apps) - Full Course,https://www.udemy.com/course/the-complete-javascript-course/,"The modern JavaScript course for everyone! Master JavaScript with projects, challenges and theory. Many courses in one!",21,319,68h 59m,English,11/2021,4.7,120682,5,0.5,Development,Web Development,JavaScript,"542,340"
4192668,1,Development,javascript-academy,$64.99,"Oracle 11g | 18c : Database Administration,Data Analysis",https://www.udemy.com/course/oracle-11g-18c-database-administrationdata-analysis/,"Learn Oracle SQL, Database Administration , Data Analysis, Oracle web application  development",16,130,12h 38m,English,10/2021,4.5,79,5,0.5,Development,Database Design & Development,Oracle Database,"18,805"
1107900,1,Teaching & Academics,mrharony,$19.99,360 useful English phrases for business meetings,https://www.udemy.com/course/360-english-phrases-for-meetings/,Learn more than 360 phrases you can use in more than 50 different situation in business meeting and everyday situations.,7,58,2h 55m,English,2/2017,4.5,2293,5,0.5,Teaching & Academics,Language Learning,Business English,"7,524"
766390,1,Development,javascript-academy,$54.99,PL /SQL For Beginners,https://www.udemy.com/course/pl-sql-for-beginners/,Learn about Oracle's Extension to SQL,2,13,1h 4m,English,6/2021,3.4,21,5,0.5,Development,Database Design & Development,Pl/SQL,999
2464120,1,Development,javascript-academy,$24.99,Python Operators For Beginners,https://www.udemy.com/course/python-operators-for-beginners/,Learn how to perform operations with Python Operators,2,18,1h 37m,English,6/2021,4.2,16,5,0.5,Development,Programming Languages,Python,"3,427"
1151106,1,Development,mohammad-azam-2,$194.99,Mastering Server Side Swift Using Kitura,https://www.udemy.com/course/mastering-server-side-swift-using-kitura/,Take your Swift skills to the Cloud!,8,34,3h 15m,English,5/2017,4.5,24,5,0.5,Development,Mobile Development,Swift,"1,198"
3143396,1,Development,mohammad-azam-2,$199.99,MVVM Design Pattern in iOS Using SwiftUI,https://www.udemy.com/course/mvvm-design-pattern-in-swiftui/,"Covers consuming JSON, Client-Server MVVM architecture, Screen-View Pattern",14,73,7h 0m,English,11/2021,4.5,133,5,0.5,Development,Mobile Development,SwiftUI,"1,009"
1697200,1,Development,javascript-academy,$139.99,Ember : Learn emberjs  by building an ember app step by step,https://www.udemy.com/course/ember-learn-ember-by-building-an-ember-app-step-by-step/,Practical hands-on project based learning,5,66,8h 10m,English,6/2021,3.0,15,5,0.5,Development,Web Development,Ember.js,"9,486"
3611734,1,Business,365careers,$199.99,Professional Dashboards in Excel and Tableau,https://www.udemy.com/course/professional-dashboards-in-excel-and-tableau/,"Complete Dashboards: Excel, Tableau, Pivot Tables, Slicers, Filters, Design, Templates",3,36,2h 38m,English,12/2020,4.0,35,5,0.5,Business,Business Analytics & Intelligence,Data Visualization,313
1306368,1,Development,javascript-academy,$124.99,Angular for beginners: Learn from scratch,https://www.udemy.com/course/angular4-for-beginners-learn-from-scratch/,Learn skills to be productive with angular 4,3,44,3h 59m,English,6/2021,4.3,47,5,0.5,Development,Web Development,Angular,"1,773"
2862248,1,Development,javascript-academy,$99.99,Flask for beginners: Create Real World Interactive Apps,https://www.udemy.com/course/flask-for-beginners-create-real-world-interactive-apps/,Learn Flask from scratch step by step,5,89,9h 26m,English,6/2021,3.8,128,5,0.5,Development,Web Development,Flask,"34,248"
2586608,1,Development,javascript-academy,$129.99,Python GUI Programming : Create 9 Desktop Applications,https://www.udemy.com/course/python-gui-programming-create-9-desktop-applications/,Create Practical and useful Desktop Application with Python step by step. Source Code for all projects included.,10,85,6h 47m,English,6/2021,3.8,26,5,0.5,Development,Programming Languages,Python,210
529424,1,Finance & Accounting,gennarocuofano,$199.99,How to Become a Financial Analyst from Scratch!,https://www.udemy.com/course/become-a-financial-analyst-from-scratch-n1/,"Become a finance professional, earn over $120,000 per year and boost your career and life. Learn all from scratch!",11,38,4h 46m,English,3/2016,4.5,1301,5,0.5,Finance & Accounting,Financial Modeling & Analysis,Financial Analysis,"20,639"
4389882,1,IT & Software,javascript-academy,$59.99,SSIS | ETL : Create Integration Service Project and Package,https://www.udemy.com/course/ssis-etl-create-integration-service-project-and-package/,"Create ETL Package with SSIS to Extract, Transform, Load Data",3,25,2h 8m,English,11/2021,4.2,2,5,0.5,IT & Software,Other IT & Software,SSIS,"1,366"
1409536,1,Development,javascript-academy,$114.99,Beginner Introduction to Mobile App development with Xamarin,https://www.udemy.com/course/beginner-introduction-to-mobile-app-development-with-xamarin/,"Build cross-platform apps for IOS, Android or Windows using Xamarin",4,42,3h 35m,English,6/2021,3.9,43,5,0.5,Development,Mobile Development,Android Development,"2,056"
3428726,1,Development,financial-python-for-analysis,$199.99,Python & Machine Learning for Financial Analysis,https://www.udemy.com/course/ml-and-python-in-finance-real-cases-and-practical-solutions/,Master Python Programming Fundamentals and Harness the Power of ML to Solve Real-World Practical Applications in Finance,20,131,23h 1m,English,12/2020,4.5,3668,5,0.5,Development,Data Science,Financial Analysis,"94,123"
940038,1,Development,javascript-academy,$134.99,Learn  how to build bulk SQL queries using Excel,https://www.udemy.com/course/learn-to-how-to-build-bulk-sql-queries-using-excel/,How to use excel to build bulk SQL Queries,3,28,2h 27m,English,6/2021,3.3,16,5,0.5,Development,Database Design & Development,Excel,"1,012"
1110388,1,Development,javascript-academy,$164.99,Become an Oracle Database Administrator (DBA),https://www.udemy.com/course/a-guide-to-becoming-an-oracle-database-administrator-dba/,Learn the essential tools you will need to function effectively as an Oracle DBA,9,73,7h 15m,English,6/2021,4.6,123,5,0.5,Development,Database Design & Development,Database Administration,"2,342"
2072360,1,Finance & Accounting,mohsen-hassan-2,$199.99,"Algorithmic Trading: Backtest, Optimize & Automate in Python",https://www.udemy.com/course/algorithmic-trading-in-python/,Learn How to Use and Manipulate Open Source Code in Python so You can Fully Automate a Cryptocurrency Trading Strategy.,13,57,10h 3m,English,11/2021,4.6,2133,5,0.5,Finance & Accounting,Investing & Trading,Algorithmic Trading,"14,688"
1189280,1,Development,javascript-academy,$124.99,Introduction to Node.js for Beginners,https://www.udemy.com/course/introduction-to-nodejs-for-beginners/,Learn the basics of Node.js  in practical simple and easy steps .,5,59,6h 1m,English,6/2021,4.1,52,5,0.5,Development,Web Development,Node.Js,"1,490"
2995888,1,Finance & Accounting,365careers,$199.99,Exam Prep: CFA® Level 1 Bootcamp 2021 Curriculum (Part 2/2),https://www.udemy.com/course/exam-prep-cfa-level-1-bootcamp-2020-curriculum-part-22/,"CFA® Level 1 Bootcamp: Financial Reporting, Portfolio Management, Equity Investments, Fixed Income, Derivatives",30,403,29h 30m,English,10/2021,4.5,536,5,0.5,Finance & Accounting,Finance,CFA,"6,956"
1485968,1,IT & Software,it-versity,Free,Free Python Tutorial - Python and Spark - Setup Development Environment,https://www.udemy.com/course/python-and-spark-setup-development-environment/,Setup Development Environment for Python and Spark on Windows 10 - Free Course,1,13,46m,English,01/1900,4.6,487,5,0.5,IT & Software,Other IT & Software,Python,
4047200,1,Development,javascript-academy,$74.99,Become a Node.js developer:/Node.js/Express.js/MongoDB/API,https://www.udemy.com/course/become-a-nodejs-developernodejsexpressjsmongodbapi/,Learn Node.js from scratch by building a real-world  Chat application and a REST  API,7,104,9h 44m,English,6/2021,4.4,193,5,0.5,Development,Programming Languages,Node.Js,"31,459"
4376166,1,Business,javascript-academy,$79.99,Data Engineer/Data Visualisation - Tableau| PowerBI | Python,https://www.udemy.com/course/data-engineerdata-visualisation-tableau-powerbi-python/,Transform and Visualize Data,3,56,5h 23m,English,11/2021,4.9,2,5,0.5,Business,Business Analytics & Intelligence,Data Engineering,"1,003"
651780,1,Development,javascript-academy,$64.99,jQuery For Beginners : A Basic Introduction,https://www.udemy.com/course/jquery-for-beginners-a-basic-introduction/,Learn the basics of this powerful javascript library and Write less code to achieve more,1,9,1h 1m,English,6/2021,4.3,200,5,0.5,Development,Web Development,jQuery,"15,070"
1313514,1,Development,javascript-academy,$104.99,Learn how to use chrome developer tools,https://www.udemy.com/course/learn-how-to-use-chrome-developer-tools/,Practical Hands-On Guide to Using the Chrome Developer Tools,3,28,2h 6m,English,6/2021,3.7,26,5,0.5,Development,Web Development,Chrome Developer Tools,"6,852"
1500106,1,Development,mohammad-azam-2,$199.99,Blockchain Programming Using Javascript,https://www.udemy.com/course/blockchain-programming-using-javascript/,Learn the Most Disruptive Invention Since The Internet,7,28,3h 13m,English,3/2018,4.4,243,5,0.5,Development,Web Development,Blockchain,"1,512"
4401148,1,Business,javascript-academy,$124.99,Data Analyst:  Power BI | SSRS | SSIS | SSAS | SQL Server,https://www.udemy.com/course/data-analyst-power-bi-ssrs-ssis-ssas-sql-server/,Perform Data Analysis & Visualization with:  Power BI | SSRS | SSIS | SSAS | SQL Server,8,88,7h 2m,English,11/2021,3.1,2,5,0.5,Business,Business Analytics & Intelligence,Data Analysis,"1,010"
2076630,1,Finance & Accounting,mohsen-hassan-2,$199.99,Learn Day Trading and Swing Strategy: Stock Strategies Class,https://www.udemy.com/course/day-trading-swing-trading-strategies-stocks/,Learn Financial Trading Strategies from A Professional Trader. Includes Day Trading Strategy & Swing Trading Strategy.,7,31,3h 30m,English,11/2021,4.5,4414,5,0.5,Finance & Accounting,Investing & Trading,Day Trading,"31,857"
1893222,1,IT & Software,it-versity,Free,Free Vagrant Tutorial - DevOps Series - Setup Environment using Virtual Machines,https://www.udemy.com/course/devops-series-setup-environment-using-virtual-machines/,We are going to publish series of courses under DevOps - Free Course,3,16,3h 23m,English,01/1900,4.4,165,5,0.5,IT & Software,Other IT & Software,Vagrant,
966236,1,Development,147c6ed8-3152-46c2-9502-edfbc7d7d90d,$19.99,SQL Tutorial For Tester,https://www.udemy.com/course/sql-tutorial-for-beginners/,Course on SQL query for testers and developers,6,32,1h 47m,English,8/2020,4.2,290,5,0.5,Development,Database Design & Development,SQL,749
2451586,1,Development,javascript-academy,$19.99,Introduction to Python Control Flow Statements,https://www.udemy.com/course/introduction-to-python-control-flow-statements/,Learn from scratch how to execute code with control flow statements,2,30,2h 37m,English,8/2021,4.6,13,5,0.5,Development,Programming Languages,Python,"3,327"
4237890,1,Development,mohammad-azam-2,$199.99,Test Driven Development in iOS Using Swift,https://www.udemy.com/course/test-driven-development-in-ios-using-swift/,"Covers: Unit Tests, UI Tests, Mocking, Code Coverage and End to End Testing",11,55,5h 24m,English,11/2021,4.9,16,5,0.5,Development,Mobile Development,Unit Testing,289
3605624,1,Development,javascript-academy,$44.99,Build web applications without writing  any code with bubble,https://www.udemy.com/course/build-web-applications-without-writing-any-code-with-bubble/,Create web apps with visual programming using bubble,2,25,2h 48m,English,6/2021,4.8,50,5,0.5,Development,No-Code Development,Bubble Visual Programming,"16,503"
3475640,1,Personal Development,johnrampton,$19.99,Critical Thinking Strategies For Better Decisions,https://www.udemy.com/course/critical-thinking-strategies/,Upgrade your problem solving skills and optimize business outcomes by applying the critical thinking process.,7,23,59m,English,12/2020,4.3,12965,5,0.5,Personal Development,Career Development,Critical Thinking,"22,149"
2592900,1,Development,javascript-academy,$64.99,How to create CRUD Application with Python and PostgreSQL,https://www.udemy.com/course/how-to-create-crud-application-with-python-and-postgresql/,Build a Python Application to interact with PostgreSQL Database,2,26,2h 10m,English,6/2021,4.5,64,5,0.5,Development,Database Design & Development,Python,"19,993"
1178070,1,Development,javascript-academy,$39.99,How to generate  SQL Insert / Update queries from Excel,https://www.udemy.com/course/how-to-generate-sql-insert-update-queries-from-excel/,Create bulk  SQL Queries from Excel,3,28,2h 26m,English,6/2021,,,,,Development,Database Design & Development,SQL,769
950390,1,Data Science,kirilleremenko,$199.99,Machine Learning A-Z (Python & R in Data Science Course),https://www.udemy.com/course/machinelearning/,Learn to create Machine Learning Algorithms in Python and R from two Data Science experts. Code templates included.,45,320,44h 29m,English,11/2021,4.6,153070,5,0.5,Development,Data Science,Python,"831,721"
4381580,1,Development,javascript-academy,$89.99,C# Developer -  Windows Forms |ASP.NET Core | MVC | | Entity,https://www.udemy.com/course/c-developer-windows-forms-aspnet-core-mvc-entity/,Become a C# Developer with:   -  C#  | ASP.NET Core | MVC |Entity Framework |Windows Forms  | Visual Studio,9,66,5h 41m,English,11/2021,4.1,6,5,0.5,Development,Programming Languages,C#,"2,180"
4384142,1,Business,javascript-academy,$109.99,Data Reporting Analyst - Tableau | Power BI  | Excel |SSRS,https://www.udemy.com/course/data-reporting-analyst-tableau-power-bi-excel-ssrs/,Build Reports using: Tableau | Power BI  | Excel |SSRS,7,78,6h 59m,English,11/2021,3.9,3,5,0.5,Business,Business Analytics & Intelligence,SSRS Reporting,"1,189"
1007240,1,Business,kirilleremenko,$199.99,Power BI A-Z: Hands-On Power BI Training For Data Science!,https://www.udemy.com/course/mspowerbi/,Learn Microsoft Power BI for Data Science and Data Analytics. Build visualizations and BI reports with Power BI Desktop,7,44,4h 24m,English,11/2021,4.5,17443,5,0.5,Business,Business Analytics & Intelligence,Microsoft Power BI,"92,077"
1238720,1,Data Science,sandeepkumar1,$134.99,Statistics for Data Analysis Using Excel 2016,https://www.udemy.com/course/statistics-using-excel/,Plain & Simple Lessons on Descriptive & Inferential Statistics Theory With Excel Examples for Business & Six Sigma,11,114,14h 24m,English,9/2021,4.6,3242,5,0.5,Development,Data Science,Data Analysis,"15,477"
854500,1,Teaching & Academics,alto-ray,$39.99,English Fluency | How to Sound Like a Native English Speaker,https://www.udemy.com/course/improving-your-english-fluency/,Take your English pronunciation to the next level. Learn how to make your sentences flow like a natural.,4,16,3h 6m,English,11/2021,4.6,2988,5,0.5,Teaching & Academics,Language Learning,English Language,"12,999"
965832,1,Finance & Accounting,365careers,$194.99,Learning Investment Banking: The Complete Course,https://www.udemy.com/course/the-complete-investment-banking-course-2016/,"The #1 Course to Land a Job in Investment Banking. IPOs, Bonds, M&A, Trading, LBOs, Valuation: Everything  is included!",26,161,8h 51m,English,1/2021,4.5,26820,5,0.5,Finance & Accounting,Finance,Investment Banking,"115,318"
2073198,1,Teaching & Academics,kallan-anderson,$99.99,English Grammar Pro | Beginner to Advanced (A1-C1) Grammar,https://www.udemy.com/course/easy-english-grammar-course/,Complete grammar course to FINISH studying English grammar + improve conversation and pronunciation,19,126,11h 52m,English,4/2021,4.6,4928,5,0.5,Teaching & Academics,Language Learning,English Grammar,"27,079"
2451482,1,Development,javascript-academy,$19.99,Object Oriented Programming for beginners - Using Python,https://www.udemy.com/course/object-oriented-programming-for-beginners-using-python/,Learn and understand object oriented programming step by step,2,28,3h 7m,English,6/2021,4.0,506,5,0.5,Development,Programming Languages,Object Oriented Programming,"59,889"
2095410,1,Business,365careers,$199.99,"Integrating Python, SQL, and Tableau Integration Course",https://www.udemy.com/course/python-sql-tableau-integrating-python-sql-and-tableau/,"See the full picture: Learn how to combine the three most important tools in data science: Python, SQL, and Tableau",10,91,5h 14m,English,6/2021,4.6,3413,5,0.5,Business,Business Analytics & Intelligence,Database Programming,"30,703"
1995190,1,Development,javascript-academy,$119.99,Learn SQL using PostgreSQL  Server  - Beginner to Expert,https://www.udemy.com/course/learn-sql-using-postgresql-server-beginner-to-expert/,Practical Hands-on Real World SQL Skills,9,85,9h 23m,English,6/2021,4.4,40,5,0.5,Development,Database Design & Development,PostgreSQL,"2,630"
2283598,1,Business,365careers,$194.99,Machine Learning 101 with Scikit-learn and StatsModels,https://www.udemy.com/course/machine-learning-101-with-scikit-learn-and-stats-models/,"New to machine learning? This is the place to start: Linear regression, Logistic regression & Cluster Analysis",8,102,5h 17m,English,6/2020,4.6,512,5,0.5,Business,Business Analytics & Intelligence,Statistical Modeling,"8,706"
4131918,1,Development,javascript-academy,$19.99,Programming Fundamentals For Beginners,https://www.udemy.com/course/programming-fundamentals-for-beginners/,Learn important programming concepts,2,18,1h 48m,English,6/2021,3.8,3,5,0.5,Development,Programming Languages,Programming Fundamentals,187
3491750,1,Development,javascript-academy,$39.99,Game Development for beginners with Python,https://www.udemy.com/course/game-development-for-beginners-with-python/,Create  a clone of the popular Flappy Bird game using Python from scratch,2,27,3h 1m,English,6/2021,4.6,183,5,0.5,Development,Game Development,Python Game Development,"28,875"
2642234,1,Development,mohammad-azam-2,$199.99,The Ultimate Hands-On Flutter & MVVM - Build Real Projects,https://www.udemy.com/course/flutter-dart-mvvm-design-pattern/,Learn the Art of Building Modern Flutter Applications,15,84,9h 8m,English,12/2020,4.4,152,5,0.5,Development,Mobile Development,Google Flutter,986
2265622,1,IT & Software,aquaviola,$199.99,DA-100 certification: Analyzing Data with Microsoft Power BI,https://www.udemy.com/course/70-778-analyzing-and-visualizing-data-with-power-bi/,"Learn skills for Microsoft DA-100 certification using the free Power BI Desktop. Learn Power Query, DAX, M and more.",36,286,27h 14m,English,12/2021,4.6,6581,5,0.5,IT & Software,IT Certifications,Microsoft Certification,"31,546"
3570337,1,Business,365-data-science-2,$199.99,The Data Analyst Course: Complete Data Analyst Bootcamp 2021,https://www.udemy.com/course/the-data-analyst-course-complete-data-analyst-bootcamp/,"Complete Data Analyst Training: Python, NumPy, Pandas, Data Collection, Preprocessing, Data Types, Data Visualization",27,274,20h 53m,English,4/2021,4.5,2571,5,0.5,Business,Business Analytics & Intelligence,Data Cleaning,"35,976"
4107742,1,Development,javascript-academy,$19.99,Build SQL Queries with Excel from scratch,https://www.udemy.com/course/build-sql-queries-with-excel-from-scratch/,Learn how to build SQL Bulk Queries using Excel,3,20,1h 56m,English,6/2021,4.8,3,5,0.5,Development,Database Design & Development,SQL,786
1607348,1,Teaching & Academics,seckin-esen,$199.99,Basic English Grammar And Structures,https://www.udemy.com/course/basic-english-grammar-and-structures/,Elementary (A1 & A2) level English course for beginners who want to improve their Basic English Grammar and Structures.,15,73,6h 39m,English,12/2020,4.7,5970,5,0.5,Teaching & Academics,Language Learning,English Grammar,"36,859"
1713660,1,Development,javascript-academy,$139.99,"16 beginner programming projects: Java, Python,JavaScript,c#",https://www.udemy.com/course/16-beginner-programming-projects-java-pythonjavascriptc/,Learn to program in multiple programming languages with step by step projects,25,164,17h 10m,English,6/2021,4.0,73,5,0.5,Development,Programming Languages,Java,"2,477"
2206792,1,Design,lindsay-marsh,$189.99,Graphic Design Mastery: The FULL Branding & Design Process,https://www.udemy.com/course/graphic-design-mastery-the-full-branding-design-process/,"Follows the FULL Graphic Design Process for A Company: Logo, Ad, Social Media, T-Shirt, Package, Website Design & More!",12,47,6h 16m,English,11/2020,4.6,725,5,0.5,Design,Graphic Design & Illustration,Graphic Design,"6,011"
1166534,1,Development,javascript-academy,$134.99,How to build SQL Queries with Logical and SET Operator,https://www.udemy.com/course/how-to-build-sql-queries-with-logical-and-set-operator/,Learn to create SQL Queries from scratch using  Logical and SET Operators,3,23,1h 20m,English,6/2021,4.4,7,5,0.5,Development,Database Design & Development,SQL,"1,272"
4189532,1,Business,javascript-academy,$109.99,Data Analyst- | Business Intelligence | Python | Pandas |SQL,https://www.udemy.com/course/data-analyst-business-intelligence-python-pandas-sql/,Data Analysis  | Data Manipulation | Data Visualization,8,104,11h 7m,English,11/2021,,,,,Business,Business Analytics & Intelligence,Data Analysis,"1,005"
1986208,1,Development,javascript-academy,$114.99,Introduction to Data Extraction Using SQL,https://www.udemy.com/course/learn-how-to-query-databases-with-sql/,Master the basics of querying databases using SQL  - The World's most popular database language,6,42,4h 53m,English,6/2021,3.9,33,5,0.5,Development,Database Design & Development,SQL,"7,720"
887812,1,Development,javascript-academy,$64.99,Scala For Beginners,https://www.udemy.com/course/scala-for-beginners/,Learn scala programming language from scratch,1,11,42m,English,6/2021,3.3,27,5,0.5,Development,Programming Languages,Scala,"2,327"
2718798,1,Development,javascript-academy,$79.99,Python and Jupyter Notebooks for beginners,https://www.udemy.com/course/python-and-jupyter-notebooks-for-beginners/,Learn Python with Jupyter Notebook from scratch,2,26,2h 37m,English,6/2021,4.4,142,5,0.5,Development,Programming Languages,Python,"6,770"
1117752,1,IT & Software,grantgamble,$199.99,Excel VBA Macros: Hyper-disambiguated Excel VBA Programming,https://www.udemy.com/course/hyper-disambiguated-excel-vba-programming/,"Learn Excel VBA macros, using clean, clear VBA programming techniques and code that you fully understand",9,75,11h 42m,English,11/2017,4.6,1094,5,0.5,IT & Software,Other IT & Software,Excel VBA,"7,589"
2204636,1,Development,mohammad-azam-2,$199.99,Mastering RxSwift for iOS Reactive Programming for Developers,https://www.udemy.com/course/mastering-rxswift-in-ios/,Reactive Programming Using Swift Programming Language,13,97,7h 7m,English,11/2021,4.3,1123,5,0.5,Development,Mobile Development,RxSwift,"4,185"
1626812,1,IT & Software,nicholaswalter2,$199.99,Intermediate iOS - Complex and Advanced iPhone Apps,https://www.udemy.com/course/intermediate-ios-11-complex-and-advanced-iphone-apps/,Use Xcode and Swift 4 to take your app development skills to the next level,7,63,12h 37m,English,11/2018,4.4,174,5,0.5,IT & Software,Other IT & Software,iOS Development,"2,270"
1184226,1,Development,javascript-academy,$164.99,PostgreSQL For Beginners,https://www.udemy.com/course/postgresql-for-beginners/,Learn PostgreSQL quickly with Practical Hands-On Easy to Follow Videos,8,78,7h 41m,English,8/2021,4.5,83,5,0.5,Development,Database Design & Development,PostgreSQL,"1,042"
1594564,1,Development,javascript-academy,$119.99,Data Analysis With PostgreSQL: Analytic |Aggregate Functions,https://www.udemy.com/course/data-analysis-with-postgresql-analytic-aggregate-functions/,Practical Beginners Hands-on Data Analysis Using PostgreSQL's Analytic and Aggregate Fnctions,3,27,2h 31m,English,6/2021,3.6,12,5,0.5,Development,Database Design & Development,Data Analysis,876
3879074,1,IT & Software,javascript-academy,$19.99,"Data Visualization with :  BI ,SQL Server PostgreSQL, Excel",https://www.udemy.com/course/data-visualization-with-bi-sql-server-postgresql-excel/,Learn to  Visualize Data and Build Dashboards in Power BI,4,22,1h 58m,English,6/2021,4.5,118,5,0.5,IT & Software,Other IT & Software,Data Visualization,"19,736"
4231438,1,Business,365careers,$199.99,AI for Business - AI Applications for Business Success,https://www.udemy.com/course/ai-for-business-ai-applications-for-business-success/,Learn how to leverage the power of AI to solve your business objectives,5,28,2h 14m,English,12/2021,4.3,54,5,0.5,Business,Business Analytics & Intelligence,Business Analytics,797
2230098,1,IT & Software,it-versity,$24.99,CCA 175 Spark and Hadoop Developer - Practice Tests,https://www.udemy.com/course/cca-175-spark-and-hadoop-developer-practice-tests/,Do you want to evaluate yourself whether you are ready for CCA 175 Spark and Hadoop Developer Certification Exam?,5,15,1h 24m,English,4/2020,4.5,171,5,0.5,IT & Software,IT Certifications,Cloudera Certified Associate (CCA) Spark and Hadoop Developer,"2,426"
4011242,1,Development,javascript-academy,$169.99,Data Engineer/Data Scientist  - Power BI/ Python/ ETL/SSIS,https://www.udemy.com/course/data-engineerdata-scientist-power-bi-python-etlssis/,Hands-on Data  Interaction and Manipulation.,12,124,13h 17m,English,6/2021,4.5,223,5,0.5,Development,Data Science,,"33,313"
1135712,1,Development,mohammad-azam-2,$194.99,Mastering Modern Web Development Using React,https://www.udemy.com/course/mastering-modern-web-development-using-react/,Build Applications for the Future!,8,29,2h 28m,English,3/2017,4.5,28,5,0.5,Development,Web Development,React,"1,679"
4182170,1,Business,javascript-academy,$19.99,Microsoft SQL Server Management Studio (SSMS) for beginners,https://www.udemy.com/course/microsoft-sql-server-management-studio-ssms-for-beginners/,How to use SQL Server Management Studio (SSMS),2,16,1h 50m,English,7/2021,4.3,97,5,0.5,Business,Business Analytics & Intelligence,SQL Server,"17,656"
3695770,1,Development,mohammad-azam-2,$199.99,Flutter & Firebase - Build Real World iOS and Android Apps,https://www.udemy.com/course/flutter-firebase-build-real-world-ios-and-android-apps/,"Learn Authentication, Cloud Firestore Database, Firebase Storage, MVVM Design Pattern, Provider, Auto Scroll and more",13,68,8h 12m,English,2/2021,4.2,31,5,0.5,Development,Mobile Development,Firebase,297
2423588,1,Development,365careers,$149.99,Estadística para Data Science y análisis de negocios 2022,https://www.udemy.com/course/estadistica-para-data-science-y-el-analisis-de-negocios/,"La estadística que necesitas en la oficina: inferencial y descriptiva, pruebas de hipótesis, análisis de regresión.",12,67,3h 22m,Spanish,3/2020,4.6,355,5,0.5,Development,Data Science,Statistics,"1,795"
914466,1,Development,javascript-academy,$94.99,Data Warehouse For Beginners,https://www.udemy.com/course/data-warehouse-for-beginners/,Learn to design and implement data warehouse from scratch,6,39,2h 47m,English,6/2021,3.8,34,5,0.5,Development,Database Design & Development,Data Warehouse,332
1749826,1,Development,javascript-academy,$114.99,Writing Advanced SQL Queries on PostgreSQL,https://www.udemy.com/course/writing-advanced-sql-queries-on-postgresql/,Learn to create more complex SQL Queries,4,32,3h 17m,English,6/2021,4.1,42,5,0.5,Development,Database Design & Development,PostgreSQL,"8,824"
1017200,1,Development,javascript-academy,$94.99,Create Executive Dashboards with SQL Server Report Builder,https://www.udemy.com/course/create-executive-dashboards-with-sql-server-report-builder/,Learn how to create executive dashboards used by top executives to make important business decisions,6,24,2h 23m,English,6/2021,4.0,24,5,0.5,Development,Database Design & Development,SQL Server,497
1793828,1,Development,sgslo,$99.99,Docker and Kubernetes: The Complete Guide,https://www.udemy.com/course/docker-and-kubernetes-the-complete-guide/,"Build, test, and deploy Docker applications with Kubernetes while learning production-style development workflows",19,326,22h 14m,English,12/2021,4.7,44685,5,0.5,Development,Software Development Tools,Docker,"223,374"
